Identifiant de document|Reference document|1 Articles CGI|2 Articles CGI|3 Articles CGI|4 Articles CGI|5 Articles CGI|No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|B/T/Q|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|No Volume|1er lot|Surface Carrez du 1er lot|2eme lot|Surface Carrez du 2eme lot|3eme lot|Surface Carrez du 3eme lot|4eme lot|Surface Carrez du 4eme lot|5eme lot|Surface Carrez du 5eme lot|Nombre de lots|Code type local|Type local|Identifiant local|Surface reelle bati|Nombre pieces principales|Nature culture|Nature culture speciale|Surface terrain
|||||||000001|07/01/2025|Vente|323000,00||||B048|LE VILLAGE|1310|MONTRACOL|01|264||AA|257||||||||||||0||||||S||41
|||||||000001|07/01/2025|Vente|323000,00||||B048|LE VILLAGE|1310|MONTRACOL|01|264||AA|258||||||||||||0||||||S||45
|||||||000001|07/01/2025|Vente|323000,00||||B048|LE VILLAGE|1310|MONTRACOL|01|264||AA|259||||||||||||0||||||S||38
|||||||000001|07/01/2025|Vente|323000,00||||B048|LE VILLAGE|1310|MONTRACOL|01|264||AA|260||||||||||||0||||||S||4
|||||||000001|07/01/2025|Vente|323000,00||||B048|LE VILLAGE|1310|MONTRACOL|01|264||AA|261||||||||||||0||||||S||84
|||||||000001|07/01/2025|Vente|323000,00||||B048|LE VILLAGE|1310|MONTRACOL|01|264||AA|262||||||||||||0||||||S||52
|||||||000001|07/01/2025|Vente|323000,00||||B048|LE VILLAGE|1310|MONTRACOL|01|264||AA|263||||||||||||0||||||S||32
|||||||000001|07/01/2025|Vente|168000,00|98||RUE|0550|DE LA REPUBLIQUE|1500|AMBERIEU-EN-BUGEY|01|4||AO|75||1||||||||||1|3|Dépendance||0|0|||
|||||||000001|07/01/2025|Vente|168000,00|98||RUE|0550|DE LA REPUBLIQUE|1500|AMBERIEU-EN-BUGEY|01|4||AO|75||3||5|82,64|||||||2|3|Dépendance||0|0|||
|||||||000001|07/01/2025|Vente|168000,00|98||RUE|0550|DE LA REPUBLIQUE|1500|AMBERIEU-EN-BUGEY|01|4||AO|75||3||5|82,64|||||||2|3|Dépendance||0|0|||
|||||||000001|07/01/2025|Vente|168000,00|98||RUE|0550|DE LA REPUBLIQUE|1500|AMBERIEU-EN-BUGEY|01|4||AO|75||3||5|82,64|||||||2|2|Appartement||77|4|||
|||||||000001|13/01/2025|Vente|460000,00|6001|||B045|SAINT SULPICE|1800|VILLIEU-LOYES-MOLLON|01|450||A|1171||||||||||||0|1|Maison||140|7|S||931
|||||||000001|13/01/2025|Vente|460000,00|6001|||B045|SAINT SULPICE|1800|VILLIEU-LOYES-MOLLON|01|450||A|1171||||||||||||0|1|Maison||140|7|AG||500
|||||||000001|13/01/2025|Vente|460000,00|6001|||B045|SAINT SULPICE|1800|VILLIEU-LOYES-MOLLON|01|450||A|1171||||||||||||0|3|Dépendance||0|0|S||931
|||||||000001|13/01/2025|Vente|460000,00|6001|||B045|SAINT SULPICE|1800|VILLIEU-LOYES-MOLLON|01|450||A|1171||||||||||||0|3|Dépendance||0|0|AG||500
|||||||000001|02/01/2025|Vente|50,00||||B240|LA VERCHERE|1250|BOHAS-MEYRIAT-RIGNAT|01|245|48|A|227||||||||||||0||||||P||38
|||||||000001|17/01/2025|Vente|37,00||||B011|GRAND ETANG DE SERVAS|1960|SERVAS|01|405||C|888||||||||||||0||||||AB||37
|||||||000001|13/01/2025|Vente|1125000,00||||B037|CHATAIGNERETTE|1220|DIVONNE-LES-BAINS|01|143||H|1739||||||||||||0||||||S||683
|||||||000001|15/01/2025|Vente|109000,00|7||RUE|0227|GEORGES MARIN|1200|VALSERHONE|01|33||AL|774||30||98|32,24|||||||2|3|Dépendance||0|0|||
|||||||000001|15/01/2025|Vente|109000,00|7||RUE|0227|GEORGES MARIN|1200|VALSERHONE|01|33||AL|774||30||98|32,24|||||||2|2|Appartement||32|1|||
|||||||000001|15/01/2025|Vente|109000,00|7||RUE|0227|GEORGES MARIN|1200|VALSERHONE|01|33||AL|774||7||||||||||1|3|Dépendance||0|0|||
|||||||000001|16/01/2025|Vente|120000,00|56||RUE|0070|DU MURET|1200|MONTANGES|01|257||AC|66||||||||||||0|1|Maison||39|2|S||325
|||||||000001|15/01/2025|Vente|216000,00|7||RUE|0460|PAUL PAINLEVE|1200|VALSERHONE|01|33||AL|515||12||9|60,00|||||||2|2|Appartement||60|2|||
|||||||000001|15/01/2025|Vente|216000,00|7||RUE|0460|PAUL PAINLEVE|1200|VALSERHONE|01|33||AL|515||10|53,39|||||||||1|3|Dépendance||0|0|||
|||||||000001|15/01/2025|Vente|216000,00|7||RUE|0460|PAUL PAINLEVE|1200|VALSERHONE|01|33||AL|515||12||9|60,00|||||||2|3|Dépendance||0|0|||
|||||||000001|10/01/2025|Vente|70000,00|69||RUE|0820|CHARLES ROBIN|1000|BOURG-EN-BRESSE|01|53||BK|289||37|30,43|||||||||1|2|Appartement||29|2|||
|||||||000001|20/01/2025|Vente|38000,00||||B001|BARBIGNAT|1340|JAYAT|01|196||C|1685||||||||||||0||||||P||2590
|||||||000003|15/01/2025|Vente|250000,00||||B102|GRAND PRE PERON|1630|PERON|01|288||C|2457||||||||||||0||||||S||164
|||||||000003|15/01/2025|Vente|250000,00||||B102|GRAND PRE PERON|1630|PERON|01|288||C|2459||||||||||||0||||||T||263
|||||||000003|15/01/2025|Vente|250000,00||||B102|GRAND PRE PERON|1630|PERON|01|288||C|2460||||||||||||0||||||T||163
|||||||000001|17/01/2025|Vente|94000,00|269||RUE|0020|DE L'AGRICULTURE|1330|VILLARS-LES-DOMBES|01|443||BB|1||12||8||||||||2|2|Appartement||30|1|||
|||||||000001|17/01/2025|Vente|94000,00|269||RUE|0020|DE L'AGRICULTURE|1330|VILLARS-LES-DOMBES|01|443||BB|1||12||8||||||||2|3|Dépendance||0|0|||
|||||||000003|16/01/2025|Vente|5800,00||||B080|CLOS DE TRICAUD|1500|AMBERIEU-EN-BUGEY|01|4||BD|966||||||||||||0||||||P||160
|||||||000002|03/01/2025|Vente|192000,40||||B020|MOULIN CHAPUIS|1090|MONTCEAUX|01|258||A|539||||||||||||0||||||S||33
|||||||000002|03/01/2025|Vente|192000,40||||B020|MOULIN CHAPUIS|1090|MONTCEAUX|01|258||A|543||||||||||||0||||||BP||3575
|||||||000002|03/01/2025|Vente|192000,40|111||CHE|0065|DE CHARLET|1090|MONTCEAUX|01|258||A|825||||||||||||0|3|Dépendance||0|0|S||402
|||||||000002|03/01/2025|Vente|192000,40|111||CHE|0065|DE CHARLET|1090|MONTCEAUX|01|258||A|825||||||||||||0|1|Maison||87|3|S||402
|||||||000002|03/01/2025|Vente|192000,40|111||CHE|0065|DE CHARLET|1090|MONTCEAUX|01|258||A|825||||||||||||0|3|Dépendance||0|0|S||402
|||||||000002|03/01/2025|Vente|192000,40|111||CHE|0065|DE CHARLET|1090|MONTCEAUX|01|258||A|825||||||||||||0|3|Dépendance||0|0|S||402
|||||||000002|03/01/2025|Vente|192000,40||||B020|MOULIN CHAPUIS|1090|MONTCEAUX|01|258||A|827||||||||||||0||||||BP||129
|||||||000002|03/01/2025|Vente|192000,40||||B020|MOULIN CHAPUIS|1090|MONTCEAUX|01|258||A|831||||||||||||0||||||P||94
|||||||000002|03/01/2025|Vente|192000,40||||B020|MOULIN CHAPUIS|1090|MONTCEAUX|01|258||A|834||||||||||||0||||||P||139
|||||||000002|03/01/2025|Vente|192000,40||||B020|MOULIN CHAPUIS|1090|MONTCEAUX|01|258||A|835||||||||||||0||||||S||490
|||||||000001|13/01/2025|Vente|4300,00||||B020|LA BOTTIERE|1370|BENY|01|38||ZA|18||||||||||||0||||||T||14189
|||||||000001|13/01/2025|Vente|320000,00|5043|||B052|LE VILLAGE|1240|SAINT-ANDRE-LE-BOUCHOUX|01|335||A|454||||||||||||0|1|Maison||60|4|S||1713
|||||||000001|13/01/2025|Vente|320000,00|5043|||B052|LE VILLAGE|1240|SAINT-ANDRE-LE-BOUCHOUX|01|335||A|454||||||||||||0|4|Local industriel. commercial ou assimilé||215|0|S||1713
|||||||000001|13/01/2025|Vente|320000,00|5043|||B052|LE VILLAGE|1240|SAINT-ANDRE-LE-BOUCHOUX|01|335||A|454||||||||||||0|4|Local industriel. commercial ou assimilé||110|0|S||1713
|||||||000001|13/01/2025|Vente|320000,00|5043|||B052|LE VILLAGE|1240|SAINT-ANDRE-LE-BOUCHOUX|01|335||A|454||||||||||||0|4|Local industriel. commercial ou assimilé||120|0|S||1713
|||||||000001|03/01/2025|Vente|165000,00||||B063|A CORVANGEL|1310|SAINT-MARTIN-LE-CHATEL|01|375||AC|41||||||||||||0||||||S||1500
|||||||000001|03/01/2025|Vente|165000,00||||B063|A CORVANGEL|1310|SAINT-MARTIN-LE-CHATEL|01|375||AC|41||||||||||||0||||||P||3260
|||||||000001|03/01/2025|Vente|165000,00|403||CHE|0120|DE CORVANGEL|1310|SAINT-MARTIN-LE-CHATEL|01|375||AC|56||||||||||||0|1|Maison||129|6|S||1960
|||||||000001|08/01/2025|Vente|2800,00||||B033|CHAMP SIGNAT|1270|COLIGNY|01|108||ZM|13||||||||||||0||||||P||1670
|||||||000001|08/01/2025|Vente|2800,00||||B033|CHAMP SIGNAT|1270|COLIGNY|01|108||ZM|13||||||||||||0||||||T||8460
|||||||000001|08/01/2025|Vente|2800,00||||B033|CHAMP SIGNAT|1270|COLIGNY|01|108||ZM|14||||||||||||0||||||T||1540
|||||||000001|08/01/2025|Vente|2800,00||||B033|CHAMP SIGNAT|1270|COLIGNY|01|108||ZM|14||||||||||||0||||||P||2270
|||||||000001|17/01/2025|Vente|300100,00|1||RUE|0021|FRANCOIS BROISIN|1420|SEYSSEL|01|407||AL|3||25|80,40|||||||||1|2|Appartement||80|4|||
|||||||000001|17/01/2025|Vente|300100,00|1||RUE|0021|FRANCOIS BROISIN|1420|SEYSSEL|01|407||AL|3||93||||||||||1|3|Dépendance||0|0|||
|||||||000001|14/01/2025|Vente|550000,00|4|B|AV|2420|MAGINOT|1000|BOURG-EN-BRESSE|01|53||BM|328||||||||||||0|4|Local industriel. commercial ou assimilé||122|0|S||221
|||||||000001|16/01/2025|Vente|234500,00|101||RUE|0120|DU CHAMP DE FOIRE|1800|MEXIMIEUX|01|244||G|206||37||||||||||1|3|Dépendance||0|0|||
|||||||000001|16/01/2025|Vente|234500,00|101||RUE|0120|DU CHAMP DE FOIRE|1800|MEXIMIEUX|01|244||G|206||76||||||||||1|3|Dépendance||0|0|||
|||||||000001|16/01/2025|Vente|234500,00|101||RUE|0120|DU CHAMP DE FOIRE|1800|MEXIMIEUX|01|244||G|206||3|74,56|||||||||1|2|Appartement||74|3|||
|||||||000001|16/01/2025|Vente|415000,00||||B003|BELIGNEUX|1360|BELIGNEUX|01|32||A|1962||||||||||||0||||||S||45
|||||||000001|16/01/2025|Vente|415000,00|42|A|IMP|0060|BERREL|1360|BELIGNEUX|01|32||A|1963||||||||||||0|1|Maison||190|6|S||378
|||||||000001|07/01/2025|Vente|650000,00||||B032|CHANTERELLE|1400|CHATILLON-SUR-CHALARONNE|01|93||C|811||||||||||||0||||||T||15540
|||||||000001|07/01/2025|Vente|650000,00||||B032|CHANTERELLE|1400|CHATILLON-SUR-CHALARONNE|01|93||C|2402||||||||||||0||||||P||1207
|||||||000001|07/01/2025|Vente|650000,00||||B032|CHANTERELLE|1400|CHATILLON-SUR-CHALARONNE|01|93||C|2403||||||||||||0||||||P||12613
|||||||000001|07/01/2025|Vente|650000,00|1075||CHE|0061|DE CHANTERELLE|1400|CHATILLON-SUR-CHALARONNE|01|93||C|2840||||||||||||0|3|Dépendance||0|0|S||450
|||||||000001|07/01/2025|Vente|650000,00|1075||CHE|0061|DE CHANTERELLE|1400|CHATILLON-SUR-CHALARONNE|01|93||C|2840||||||||||||0|1|Maison||270|8|S||450
|||||||000001|07/01/2025|Vente|650000,00||||B032|CHANTERELLE|1400|CHATILLON-SUR-CHALARONNE|01|93||C|2841||||||||||||0||||||S||1550
|||||||000001|16/01/2025|Vente|120000,00|23||RTE|0070|DE LYON|1460|PORT|01|307||AB|161||||||||||||0|1|Maison||70|3|S||309
|||||||000001|02/01/2025|Vente|225300,00|444||RTE|0082|DE CONDEISSIAT|1660|CHAVEYRIAT|01|96||B|1156||||||||||||0|3|Dépendance||0|0|S||313
|||||||000001|02/01/2025|Vente|225300,00|444||RTE|0082|DE CONDEISSIAT|1660|CHAVEYRIAT|01|96||B|1156||||||||||||0|2|Appartement||103|7|S||313
|||||||000001|02/01/2025|Vente|225300,00||||B089|LES PREUX|1660|CHAVEYRIAT|01|96||B|1159||||||||||||0||||||AG||65
|||||||000001|15/01/2025|Vente|486000,00|29||LOT|A007|DOMAINE DES CHARMILLES|1390|MIONNAY|01|248||AC|83||||||||||||0|3|Dépendance||0|0|S||811
|||||||000001|15/01/2025|Vente|486000,00|29||LOT|A007|DOMAINE DES CHARMILLES|1390|MIONNAY|01|248||AC|83||||||||||||0|1|Maison||112|4|S||811
|||||||000001|02/01/2025|Vente|100000,00|1||RUE|3700|VIALA|1000|BOURG-EN-BRESSE|01|53||AZ|64||||||||||||0|3|Dépendance||0|0|S||152
|||||||000001|02/01/2025|Vente|100000,00|1||RUE|3700|VIALA|1000|BOURG-EN-BRESSE|01|53||AZ|64||||||||||||0|1|Maison||50|2|S||152
|||||||000001|07/01/2025|Vente|231850,00|171|B|RUE|0159|CHARLES MONVAL|1200|VALSERHONE|01|33||AI|623||26||||||||||1|3|Dépendance||0|0|||
|||||||000001|07/01/2025|Vente|231850,00|171|B|RUE|0159|CHARLES MONVAL|1200|VALSERHONE|01|33||AI|623||20|84,29|||||||||1|2|Appartement||84|4|||
|||||||000001|08/01/2025|Vente|215000,00||||B050|LES BRUYERES|1230|SAINT-RAMBERT-EN-BUGEY|01|384||A|412||||||||||||0||||||L||676
|||||||000001|08/01/2025|Vente|215000,00||||B050|LES BRUYERES|1230|SAINT-RAMBERT-EN-BUGEY|01|384||A|414||||||||||||0||||||BT||878
|||||||000001|08/01/2025|Vente|215000,00|9067|||B447|PONT RION|1230|SAINT-RAMBERT-EN-BUGEY|01|384||AB|35||||||||||||0|3|Dépendance||0|0|S||685
|||||||000001|08/01/2025|Vente|215000,00|9067|||B447|PONT RION|1230|SAINT-RAMBERT-EN-BUGEY|01|384||AB|35||||||||||||0|3|Dépendance||0|0|S||685
|||||||000001|08/01/2025|Vente|215000,00|9067|||B447|PONT RION|1230|SAINT-RAMBERT-EN-BUGEY|01|384||AB|35||||||||||||0|1|Maison||88|3|S||685
|||||||000001|08/01/2025|Vente|215000,00||||B317|PONT RION OUEST|1230|SAINT-RAMBERT-EN-BUGEY|01|384||AB|564||||||||||||0||||||S||65
|||||||000001|08/01/2025|Vente|215000,00||||B317|PONT RION OUEST|1230|SAINT-RAMBERT-EN-BUGEY|01|384||AB|566||||||||||||0||||||BT||1097
|||||||000001|08/01/2025|Vente|215000,00|9070|||B447|PONT RION|1230|SAINT-RAMBERT-EN-BUGEY|01|384||AC|13||||||||||||0|3|Dépendance||0|0|S||26
|||||||000001|10/01/2025|Vente|225000,00||||B270|TREMOLLARD|1500|AMBERIEU-EN-BUGEY|01|4||AW|224||||||||||||0||||||J|POTAG|81
|||||||000001|10/01/2025|Vente|225000,00|4||RUE|0630|DU TREMOLLARD|1500|AMBERIEU-EN-BUGEY|01|4||AW|606||||||||||||0|1|Maison||117|6|S||61
|||||||000001|16/01/2025|Vente|113000,00|195||RUE|0016|DE LA GENDARMERIE|1110|BRENOD|01|60||AC|205||||||||||||0|1|Maison||108|5|S||982
|||||||000002|07/01/2025|Vente|30000,00||||B223|LE PEROUSSET|1570|FEILLENS|01|159||AL|509||||||||||||0||||||S||2
|||||||000002|07/01/2025|Vente|30000,00||||B223|LE PEROUSSET|1570|FEILLENS|01|159||AL|510||||||||||||0||||||S||461
|||||||000003|15/01/2025|Vente|120000,00||||B063|LE VILLAGE|1140|PEYZIEUX-SUR-SAONE|01|295||A|638||||||||||||0||||||S||535
|||||||000003|15/01/2025|Vente|120000,00|139||GR|0073|GRANDE-RUE|1140|PEYZIEUX-SUR-SAONE|01|295||A|956||||||||||||0|3|Dépendance||0|0|S||294
|||||||000003|15/01/2025|Vente|120000,00|139||GR|0073|GRANDE-RUE|1140|PEYZIEUX-SUR-SAONE|01|295||A|956||||||||||||0|3|Dépendance||0|0|S||294
|||||||000003|15/01/2025|Vente|120000,00|139||GR|0073|GRANDE-RUE|1140|PEYZIEUX-SUR-SAONE|01|295||A|956||||||||||||0|1|Maison||90|4|S||294
|||||||000003|15/01/2025|Vente|120000,00|||GR|0073|GRANDE-RUE|1140|PEYZIEUX-SUR-SAONE|01|295||A|957||||||||||||0||||||S||394
|||||||000003|15/01/2025|Vente|120000,00||||B063|LE VILLAGE|1140|PEYZIEUX-SUR-SAONE|01|295||A|958||||||||||||0||||||J||167
|||||||000003|15/01/2025|Vente|120000,00||||B063|LE VILLAGE|1140|PEYZIEUX-SUR-SAONE|01|295||A|961||||||||||||0||||||P||506
|||||||000001|17/01/2025|Vente|95000,00|5||RUE|1430|DE L EST|1000|BOURG-EN-BRESSE|01|53||AX|258||32|68,59|||||||||1|3|Dépendance||0|0|||
|||||||000001|17/01/2025|Vente|95000,00|5||RUE|1430|DE L EST|1000|BOURG-EN-BRESSE|01|53||AX|258||27||||||||||1|3|Dépendance||0|0|||
|||||||000001|17/01/2025|Vente|95000,00|5||RUE|1430|DE L EST|1000|BOURG-EN-BRESSE|01|53||AX|258||32|68,59|||||||||1|2|Appartement||69|3|||
|||||||000001|20/01/2025|Vente|459,00||||B052|VERS LE PONT|1500|BETTANT|01|41||AD|266||||||||||||0||||||L||86
|||||||000001|20/01/2025|Vente|459,00||||B052|VERS LE PONT|1500|BETTANT|01|41||AD|270||||||||||||0||||||L||67
|||||||000001|20/01/2025|Vente|2620,00||||B029|LA PETITE ILE|1500|BETTANT|01|41||AC|210||||||||||||0||||||L||1625
|||||||000001|20/01/2025|Vente|2620,00||||B052|VERS LE PONT|1500|BETTANT|01|41||AD|262||||||||||||0||||||L||162
|||||||000001|20/01/2025|Vente|2620,00||||B051|VERS LE LOT|1500|BETTANT|01|41||AE|23||||||||||||0||||||BT||137
|||||||000001|20/01/2025|Vente|2620,00||||B022|LE LOT|1500|BETTANT|01|41||AE|83||||||||||||0||||||L||70
|||||||000001|20/01/2025|Vente|2620,00||||B045|SOUS LE BOURG|1500|BETTANT|01|41||AE|378||||||||||||0||||||L||92
|||||||000001|20/01/2025|Vente|2620,00||||B047|LA TOUVIERE|1500|BETTANT|01|41||B|1433||||||||||||0||||||BT||210
|||||||000001|20/01/2025|Vente|10090,00||||B021|LONGUES RAYES|1500|BETTANT|01|41||AD|310||||||||||||0||||||T||233
|||||||000001|20/01/2025|Vente|10090,00||||B021|LONGUES RAYES|1500|BETTANT|01|41||AD|315||||||||||||0||||||T||262
|||||||000001|20/01/2025|Vente|10090,00||||B021|LONGUES RAYES|1500|BETTANT|01|41||AD|318||||||||||||0||||||T||1321
|||||||000001|20/01/2025|Vente|10090,00||||B018|LE GLERON|1500|BETTANT|01|41||AE|581||||||||||||0||||||J||202
|||||||000001|21/01/2025|Vente|4000,00||||B223|VIGNES BEGUET EST|1320|CHATILLON-LA-PALUD|01|92||B|1172||||||||||||0||||||P||152
|||||||000001|21/01/2025|Vente|4000,00||||B223|VIGNES BEGUET EST|1320|CHATILLON-LA-PALUD|01|92||B|1174||||||||||||0||||||P||549
|||||||000001|21/01/2025|Vente|4000,00||||B223|VIGNES BEGUET EST|1320|CHATILLON-LA-PALUD|01|92||B|1644||||||||||||0||||||P||1050
|||||||000001|10/01/2025|Vente|186000,00|62||RUE|0168|DU GEN DEGOUTTE|1700|MIRIBEL|01|249||AD|498||33|70,07|||||||||1|2|Appartement||75|4|||
|||||||000001|10/01/2025|Vente|186000,00|62|B|RUE|0168|DU GEN DEGOUTTE|1700|MIRIBEL|01|249||AD|498||36||||||||||1|3|Dépendance||0|0|||
|||||||000001|10/01/2025|Vente|175000,00||||B299|AU MOLLARD|1340|FOISSIAT|01|163||WB|361||||||||||||0||||||T||7119
|||||||000001|10/01/2025|Vente|175000,00|410||RTE|0045|DE DROISELLE|1340|FOISSIAT|01|163||WB|417||||||||||||0|1|Maison||170|4|S||4642
|||||||000001|10/01/2025|Vente|175000,00||||B299|AU MOLLARD|1340|FOISSIAT|01|163||WB|456||||||||||||0||||||T||63
|||||||000001|10/01/2025|Vente|175000,00||||B299|AU MOLLARD|1340|FOISSIAT|01|163||WB|457||||||||||||0||||||T||180
|||||||000001|10/01/2025|Vente|175000,00||||B299|AU MOLLARD|1340|FOISSIAT|01|163||WB|459||||||||||||0||||||T||245
|||||||000001|20/01/2025|Vente|96000,00|37||AV|0225|AMEDEE MERCIER|1000|BOURG-EN-BRESSE|01|53||BE|195||380||411||||||||2|2|Appartement||61|3|||
|||||||000001|20/01/2025|Vente|96000,00|37||AV|0225|AMEDEE MERCIER|1000|BOURG-EN-BRESSE|01|53||BE|195||590||||||||||1|3|Dépendance||0|0|||
|||||||000001|20/01/2025|Vente|96000,00|37||AV|0225|AMEDEE MERCIER|1000|BOURG-EN-BRESSE|01|53||BE|195||380||411||||||||2|3|Dépendance||0|0|||
|||||||000001|13/01/2025|Vente|7000,00||||B255|LES PEZETTES|1851|MARBOZ|01|232||WE|100||||||||||||0||||||P||6965
|||||||000001|13/01/2025|Vente|7000,00||||B019|LES BLANCS DES BLANCS|1851|MARBOZ|01|232||WT|69||||||||||||0||||||BT||41896
|||||||000001|13/01/2025|Vente|227550,00||||B020|LA BOTTIERE|1370|BENY|01|38||ZA|19||||||||||||0||||||P||10513
|||||||000001|13/01/2025|Vente|227550,00|613||RTE|0045|DE LA BOTTIERE|1370|BENY|01|38||ZA|38||||||||||||0|1|Maison||80|3|S||1661
|||||||000001|13/01/2025|Vente|227550,00||||B020|LA BOTTIERE|1370|BENY|01|38||ZA|39||||||||||||0||||||P||2314
|||||||000001|13/01/2025|Vente|227550,00||||B020|LA BOTTIERE|1370|BENY|01|38||ZA|39||||||||||||0||||||S||600
|||||||000001|13/01/2025|Vente|227550,00||||B332|LE VORJAT|1851|MARBOZ|01|232||WL|62||||||||||||0||||||P||5377
|||||||000001|13/01/2025|Vente|227550,00||||B258|LE PIERRET|1851|MARBOZ|01|232||WP|279||||||||||||0||||||BT||13270
|||||||000002|14/01/2025|Vente|11040,00|||RTE|0085|DE GENEVE|1170|CESSY|01|71||AO|105||||||||||||0||||||S||184
|||||||000001|17/01/2025|Vente|310000,00|102||RUE|0056|DE L EGLISE|1120|PIZAY|01|297||A|1097||||||||||||0|1|Maison||88|4|S||1100
|||||||000001|17/01/2025|Vente|310000,00||||B062|DERRIERE L EGLISE|1120|PIZAY|01|297||A|1098||||||||||||0||||||S||106
|||||||000002|17/01/2025|Vente|1,00|||MTE|0086|DES CROZES|1800|BOURG-SAINT-CHRISTOPHE|01|54||ZD|617||||||||||||0||||||S||31
|||||||000001|22/01/2025|Vente|659630,00|729||RUE|0115|DU JURA|1170|CESSY|01|71||AC|238||||||||||||0|1|Maison||105|6|S||385
|||||||000001|22/01/2025|Vente|659630,00||||B068|SUR VILLE|1170|CESSY|01|71||AC|242||||||||||||0||||||S||345
|||||||000001|13/01/2025|Vente|35000,00||||B054|LES LONGEGOTTES|1290|CORMORANCHE-SUR-SAONE|01|123||B|814||||||||||||0||||||T||1434
|||||||000001|13/01/2025|Vente|35000,00||||B054|LES LONGEGOTTES|1290|CORMORANCHE-SUR-SAONE|01|123||B|816||||||||||||0||||||T||2544
|||||||000001|08/01/2025|Vente|220000,00|90||CHE|0080|DU GRAND CAMP|1300|PEYRIEU|01|294||A|827||||||||||||0|4|Local industriel. commercial ou assimilé||367|0|S||1591
|||||||000001|07/01/2025|Vente|115950,00|12||RUE|0550|DE LA REPUBLIQUE|1500|AMBERIEU-EN-BUGEY|01|4||AO|533||||||||||||0|1|Maison||99|4|S||49
|||||||000001|07/01/2025|Vente|115950,00|12||RUE|0550|DE LA REPUBLIQUE|1500|AMBERIEU-EN-BUGEY|01|4||AO|533||||||||||||0|3|Dépendance||0|0|S||49
|||||||000001|07/01/2025|Vente|1100,00||||B221|FIN DAMUS|1260|VALROMEY-SUR-SERAN|01|36|221|A|11||||||||||||0||||||T||10710
|||||||000001|22/01/2025|Vente|235000,00|129||IMP|1060|DU BAILLIAGE|1170|GEX|01|173||AM|11||15|15,50|42|45,28|||||||2|3|Dépendance||0|0|||
|||||||000001|22/01/2025|Vente|235000,00|129||IMP|1060|DU BAILLIAGE|1170|GEX|01|173||AM|11||15|15,50|42|45,28|||||||2|2|Appartement||45|2|||
|||||||000001|03/01/2025|Vente|570000,00||||B083|SOUS L EGLISE|1630|CHALLEX|01|78||B|1883||||||||||||0||||||S||90
|||||||000001|03/01/2025|Vente|570000,00|201||RUE|0062|DES FONTANETTES|1630|CHALLEX|01|78||B|1885||||||||||||0|1|Maison||118|3|S||186
|||||||000001|15/01/2025|Vente|215000,00|25||BD|0280|DES COMBATTANTS|1600|TREVOUX|01|427||AE|410||||||||||||0|1|Maison||65|4|S||359
|||||||000001|17/01/2025|Vente|410000,00|99||CHE|0023|DE CHARMES RONDES|1150|SAINTE-JULIE|01|366||AB|191||||||||||||0|1|Maison||143|4|S||855
|||||||000001|17/01/2025|Vente|410000,00||||B040|LE MAS DUPUIS|1150|SAINTE-JULIE|01|366||AB|192||||||||||||0||||||S||101
|||||||000001|20/01/2025|Vente|350000,00||||B001|ARRINGE|1380|SAINT-CYR-SUR-MENTHON|01|343||ZL|9||||||||||||0||||||J||560
|||||||000001|20/01/2025|Vente|350000,00||||B001|ARRINGE|1380|SAINT-CYR-SUR-MENTHON|01|343||ZL|75||||||||||||0||||||S||91
|||||||000001|20/01/2025|Vente|350000,00||||B001|ARRINGE|1380|SAINT-CYR-SUR-MENTHON|01|343||ZL|76||||||||||||0||||||S||71
|||||||000001|20/01/2025|Vente|350000,00|1068||RTE|0010|D'ARRINGES|1380|SAINT-CYR-SUR-MENTHON|01|343||ZL|80||||||||||||0|1|Maison||94|4|AG||3281
|||||||000001|20/01/2025|Vente|350000,00|1068||RTE|0010|D'ARRINGES|1380|SAINT-CYR-SUR-MENTHON|01|343||ZL|80||||||||||||0|1|Maison||94|4|S||1000
|||||||000001|20/01/2025|Vente|350000,00|1068||RTE|0010|D'ARRINGES|1380|SAINT-CYR-SUR-MENTHON|01|343||ZL|80||||||||||||0|3|Dépendance||0|0|AG||3281
|||||||000001|20/01/2025|Vente|350000,00|1068||RTE|0010|D'ARRINGES|1380|SAINT-CYR-SUR-MENTHON|01|343||ZL|80||||||||||||0|3|Dépendance||0|0|S||1000
|||||||000001|06/01/2025|Vente|10500,00|58||RUE|0040|ALEXANDRE BERARD|1500|AMBERIEU-EN-BUGEY|01|4||AW|1170||48||||||||||1|3|Dépendance||0|0|||
|||||||000001|21/01/2025|Vente|415,00||||B087|LA GRILLE|1560|CORMOZ|01|124||ZA|60||||||||||||0||||||BS||1541
|||||||000001|21/01/2025|Vente|415,00||||B087|LA GRILLE|1560|CORMOZ|01|124||ZA|68||||||||||||0||||||BS||764
|||||||000001|17/01/2025|Vente|100000,00|99||CHE|0006|DES ABBEANCHES|1500|AMBERIEU-EN-BUGEY|01|4||BK|800||||||||||||0|1|Maison||89|4|S||995
|||||||000001|17/01/2025|Vente|100000,00||||B198|AU PLAT BRULE|1500|AMBERIEU-EN-BUGEY|01|4||BK|830||||||||||||0||||||S||283
|||||||000001|21/01/2025|Vente|287090,00||||B070|LA CROIX|1240|DOMPIERRE-SUR-VEYLE|01|145||F|1564||||||||||||0||||||AB||600
